64
# x y z
-30	0	0
-29.047619047619	0	0
-28.095238095238	0	0
-27.142857142857	0	0
-26.190476190476	0	0
-25.238095238095	0	0
-24.285714285714	0	0
-23.333333333333	0	0
-22.380952380952	0	0
-21.428571428571	0	0
-20.47619047619	0	0
-19.52380952381	0	0
-18.571428571429	0	0
-17.619047619048	0	0
-16.666666666667	0	0
-15.714285714286	0	0
-14.761904761905	0	0
-13.809523809524	0	0
-12.857142857143	0	0
-11.904761904762	0	0
-10.952380952381	0	0
-10	0	0
-9.047619047619	0	0
-8.0952380952381	0	0
-7.1428571428571	0	0
-6.1904761904762	0	0
-5.2380952380952	0	0
-4.2857142857143	0	0
-3.3333333333333	0	0
-2.3809523809524	0	0
-1.4285714285714	0	0
-0.47619047619048	0	0
0.47619047619047	0	0
1.4285714285714	0	0
2.3809523809524	0	0
3.3333333333333	0	0
4.2857142857143	0	0
5.2380952380952	0	0
6.1904761904762	0	0
7.1428571428571	0	0
8.0952380952381	0	0
9.047619047619	0	0
10	0	0
10.952380952381	0	0
11.904761904762	0	0
12.857142857143	0	0
13.809523809524	0	0
14.761904761905	0	0
15.714285714286	0	0
16.666666666667	0	0
17.619047619048	0	0
18.571428571429	0	0
19.52380952381	0	0
20.47619047619	0	0
21.428571428571	0	0
22.380952380952	0	0
23.333333333333	0	0
24.285714285714	0	0
25.238095238095	0	0
26.190476190476	0	0
27.142857142857	0	0
28.095238095238	0	0
29.047619047619	0	0
30	0	0
1891
# a b m n err i ip iperr k ma r rhoa u valid 
1	2	3	4	0.00000000000000e+00	0.00000000000000e+00	5.59583473336289e-04	0.00000000000000e+00	-1.79519580205131e+01	5.59583473336289e-07	0.00000000000000e+00	9.98711419750500e+01	0.00000000000000e+00	1
2	3	4	5	0.00000000000000e+00	0.00000000000000e+00	6.24872330323711e-04	0.00000000000000e+00	-1.79519580205131e+01	6.24872330323711e-07	0.00000000000000e+00	9.98706274073085e+01	0.00000000000000e+00	1
3	4	5	6	0.00000000000000e+00	0.00000000000000e+00	6.95120659255366e-04	0.00000000000000e+00	-1.79519580205131e+01	6.95120659255366e-07	0.00000000000000e+00	9.98730380743793e+01	0.00000000000000e+00	1
4	5	6	7	0.00000000000000e+00	0.00000000000000e+00	7.70444595898923e-04	0.00000000000000e+00	-1.79519580205131e+01	7.70444595898923e-07	0.00000000000000e+00	9.98752871594068e+01	0.00000000000000e+00	1
5	6	7	8	0.00000000000000e+00	0.00000000000000e+00	8.50694236831373e-04	0.00000000000000e+00	-1.79519580205131e+01	8.50694236831373e-07	0.00000000000000e+00	9.98749294693394e+01	0.00000000000000e+00	1
6	7	8	9	0.00000000000000e+00	0.00000000000000e+00	9.35316768257977e-04	0.00000000000000e+00	-1.79519580205130e+01	9.35316768257977e-07	0.00000000000000e+00	9.98769691052776e+01	0.00000000000000e+00	1
7	8	9	10	0.00000000000000e+00	0.00000000000000e+00	1.02373997656890e-03	0.00000000000000e+00	-1.79519580205133e+01	1.02373997656890e-06	0.00000000000000e+00	9.98796225895866e+01	0.00000000000000e+00	1
8	9	10	11	0.00000000000000e+00	0.00000000000000e+00	1.11464827745600e-03	0.00000000000000e+00	-1.79519580205129e+01	1.11464827745600e-06	0.00000000000000e+00	9.98798141952795e+01	0.00000000000000e+00	1
9	10	11	12	0.00000000000000e+00	0.00000000000000e+00	1.20599336095317e-03	0.00000000000000e+00	-1.79519580205133e+01	1.20599336095317e-06	0.00000000000000e+00	9.98825053329376e+01	0.00000000000000e+00	1
10	11	12	13	0.00000000000000e+00	0.00000000000000e+00	1.29537240156630e-03	0.00000000000000e+00	-1.79519580205129e+01	1.29537240156630e-06	0.00000000000000e+00	9.98853590317830e+01	0.00000000000000e+00	1
11	12	13	14	0.00000000000000e+00	0.00000000000000e+00	1.37892011520258e-03	0.00000000000000e+00	-1.79519580205131e+01	1.37892011520258e-06	0.00000000000000e+00	9.98845444284829e+01	0.00000000000000e+00	1
12	13	14	15	0.00000000000000e+00	0.00000000000000e+00	1.45144890528748e-03	0.00000000000000e+00	-1.79519580205131e+01	1.45144890528748e-06	0.00000000000000e+00	9.98919705898747e+01	0.00000000000000e+00	1
13	14	15	16	0.00000000000000e+00	0.00000000000000e+00	1.50703755719128e-03	0.00000000000000e+00	-1.79519580205131e+01	1.50703755719128e-06	0.00000000000000e+00	9.98899718798428e+01	0.00000000000000e+00	1
14	15	16	17	0.00000000000000e+00	0.00000000000000e+00	1.53788051959758e-03	0.00000000000000e+00	-1.79519580205131e+01	1.53788051959758e-06	0.00000000000000e+00	9.98909138154912e+01	0.00000000000000e+00	1
15	16	17	18	0.00000000000000e+00	0.00000000000000e+00	1.53544368242109e-03	0.00000000000000e+00	-1.79519580205131e+01	1.53544368242109e-06	0.00000000000000e+00	9.98968696136884e+01	0.00000000000000e+00	1
16	17	18	19	0.00000000000000e+00	0.00000000000000e+00	1.49167540275386e-03	0.00000000000000e+00	-1.79519580205131e+01	1.49167540275386e-06	0.00000000000000e+00	9.98963448232113e+01	0.00000000000000e+00	1
17	18	19	20	0.00000000000000e+00	0.00000000000000e+00	1.40020762384729e-03	0.00000000000000e+00	-1.79519580205131e+01	1.40020762384729e-06	0.00000000000000e+00	9.98993715843826e+01	0.00000000000000e+00	1
18	19	20	21	0.00000000000000e+00	0.00000000000000e+00	1.25790002747372e-03	0.00000000000000e+00	-1.79519580205131e+01	1.25790002747372e-06	0.00000000000000e+00	9.99024515210364e+01	0.00000000000000e+00	1
19	20	21	22	0.00000000000000e+00	0.00000000000000e+00	1.06810581712580e-03	0.00000000000000e+00	-1.79519580205131e+01	1.06810581712580e-06	0.00000000000000e+00	9.99041779886638e+01	0.00000000000000e+00	1
20	21	22	23	0.00000000000000e+00	0.00000000000000e+00	8.43028444830196e-04	0.00000000000000e+00	-1.79519580205131e+01	8.43028444830196e-07	0.00000000000000e+00	9.99110940460171e+01	0.00000000000000e+00	1
21	22	23	24	0.00000000000000e+00	0.00000000000000e+00	6.05947171994359e-04	0.00000000000000e+00	-1.79519580205131e+01	6.05947171994359e-07	0.00000000000000e+00	9.99160962621731e+01	0.00000000000000e+00	1
22	23	24	25	0.00000000000000e+00	0.00000000000000e+00	3.88927716699072e-04	0.00000000000000e+00	-1.79519580205131e+01	3.88927716699072e-07	0.00000000000000e+00	9.99242137354703e+01	0.00000000000000e+00	1
23	24	25	26	0.00000000000000e+00	0.00000000000000e+00	2.30407467993743e-04	0.00000000000000e+00	-1.79519580205130e+01	2.30407467993743e-07	0.00000000000000e+00	9.99363394878424e+01	0.00000000000000e+00	1
24	25	26	27	0.00000000000000e+00	0.00000000000000e+00	1.68596976157787e-04	0.00000000000000e+00	-1.79519580205131e+01	1.68596976157787e-07	0.00000000000000e+00	9.99567193458569e+01	0.00000000000000e+00	1
25	26	27	28	0.00000000000000e+00	0.00000000000000e+00	2.35907871459773e-04	0.00000000000000e+00	-1.79519580205131e+01	2.35907871459773e-07	0.00000000000000e+00	9.99842757414454e+01	0.00000000000000e+00	1
26	27	28	29	0.00000000000000e+00	0.00000000000000e+00	4.49991663931115e-04	0.00000000000000e+00	-1.79519580205131e+01	4.49991663931115e-07	0.00000000000000e+00	1.00032157721790e+02	0.00000000000000e+00	1
27	28	29	30	0.00000000000000e+00	0.00000000000000e+00	8.03058386233957e-04	0.00000000000000e+00	-1.79519580205131e+01	8.03058386233957e-07	0.00000000000000e+00	1.00113450318131e+02	0.00000000000000e+00	1
28	29	30	31	0.00000000000000e+00	0.00000000000000e+00	1.24952518820720e-03	0.00000000000000e+00	-1.79519580205131e+01	1.24952518820720e-06	0.00000000000000e+00	1.00258836407910e+02	0.00000000000000e+00	1
29	30	31	32	0.00000000000000e+00	0.00000000000000e+00	1.68577801917813e-03	0.00000000000000e+00	-1.79519580205131e+01	1.68577801917813e-06	0.00000000000000e+00	1.00528759037355e+02	0.00000000000000e+00	1
30	31	32	33	0.00000000000000e+00	0.00000000000000e+00	1.93140000104286e-03	0.00000000000000e+00	-1.79519580205131e+01	1.93140000104286e-06	0.00000000000000e+00	1.00982784197660e+02	0.00000000000000e+00	1
31	32	33	34	0.00000000000000e+00	0.00000000000000e+00	1.78696567409986e-03	0.00000000000000e+00	-1.79519580205131e+01	1.78696567409986e-06	0.00000000000000e+00	1.01450099238951e+02	0.00000000000000e+00	1
